LA,ESTAB,URN,PERCTOT,PPERSABS10
935,4603,137849,9.6,28.6
935,4605,146909,9.3,30.4
935,4606,136453,11.2,30.6
935,7000,137433,11.2,32.6
935,7001,146418,12.2,35.9
935,7002,124903,11,28
935,7003,137459,9.2,29.9
935,7006,137838,16.2,53.8
935,7009,139732,6.7,17.4
935,7011,141407,13.4,40.1
935,7014,146431,13.1,39.1
935,7015,147162,9.7,32.4
935,7016,147849,22,51.6
935,7017,148541,16.2,48.3
935,7018,149072,16.7,38
935,7019,149108,31,56.1
935,7020,149151,44.2,75.6
936,2001,136755,4.3,8.1
936,2004,145543,5.2,17
936,2005,140808,4.7,9.9
936,2006,138226,6.7,24
936,2008,124937,6.5,10.8
936,2010,140810,4.5,7.7
936,2011,139070,7.5,29.4
936,2012,124939,4.5,9.2
936,2013,147257,4,5.8
936,2014,139557,4.6,11.1
936,2016,139721,8.5,29.5
936,2017,139915,9.6,31.8
936,2018,139916,5.4,11.9
936,2019,139951,6.6,21.6
936,2020,140026,5.2,11.9
936,2021,140028,6.3,18
936,2022,140034,5.1,9.1
936,2023,140339,5.5,16.2
936,2024,140348,6.5,20.1
936,2026,144229,6.9,19.2
936,2027,140349,7.1,20.3
936,2028,140350,5.6,14.9
936,2029,140860,4.1,9
936,2030,141036,3.5,6.1
936,2031,141197,4.2,9.6
936,2032,141347,5.7,17.3
936,2033,141667,5.7,17.1
936,2034,142019,8.7,24.5
936,2035,142083,5.3,16.5
936,2036,142084,5.9,16.6
936,2039,144994,4.9,13.5
936,2040,145887,6.2,17.6
936,2041,146264,7.6,21.5
936,2042,146438,5.6,17.6
936,2043,146781,7.7,22.5
936,2044,147678,8.6,30.1
936,2050,144230,6.5,21
936,2052,147856,4.3,5.5
936,2056,124946,4.1,6.7
936,2057,148469,6.4,17.3
936,2058,140876,5,10.6
936,2061,149037,3.2,2.9
936,2062,149426,4.5,7.9
936,2063,150368,9.5,33
936,2072,124949,7,18.8
936,2078,124952,5.9,20.5
936,2079,124953,4.6,11.3
936,2083,124955,4.3,7.8
936,2085,149286,8.6,23.5
936,2090,144387,4.9,9.3
936,2092,138764,5.9,14.8
936,2093,145797,4.8,10.8
936,2095,143000,5.4,12.4
936,2099,124964,3.5,4
936,2100,147510,4,6.8
936,2101,124966,5.2,13.1
936,2102,148799,4.1,6.4
936,2103,124968,4,6.1
936,2124,124971,6.6,19.9
936,2133,146259,5.3,8.9
936,2136,124978,5,11
936,2137,124979,4.4,8.6
936,2138,124980,3.5,4.4
936,2140,124981,4.5,8.8
936,2149,124982,4.5,10
936,2150,124983,4.8,7.6
936,2156,124986,5.4,12.1
936,2209,124987,5.1,12.4
936,2210,145213,4.1,6.8
936,2211,144697,5.8,16.1
936,2214,146661,4.3,7.1
936,2229,146022,3.3,6.5
936,2253,144231,5.2,12.6
936,2257,124994,3.5,3.8
936,2267,145701,4.8,9.6
936,2268,124996,6.9,17.1
936,2269,142433,5.2,11.8
936,2271,147671,4.1,3.7
936,2274,147427,4.6,10.7
936,2275,146917,5.5,13.8
936,2279,125003,4.1,9.2
936,2286,125004,6.9,21
936,2288,148882,5.2,14.5
936,2292,143989,7,18.3
936,2297,125008,3.9,7.6
936,2302,125010,6.3,15
936,2309,137014,3.2,4.5
936,2311,125012,5.4,12.8
936,2313,142999,5.5,12.7
936,2315,125014,6.2,12
936,2316,145205,5.9,19.4
936,2329,125017,3.9,3.3
936,2335,125019,5.5,9.6
936,2336,145279,5.7,15.1
936,2341,140594,5.7,13.7
936,2343,125023,4.7,10.6
936,2349,125025,5.6,13.6
936,2350,149627,5.6,14.2
936,2355,141447,3.6,4.9
936,2359,125028,4.2,3.3
936,2361,125029,6.9,18.5
936,2362,146846,3.8,4.8
936,2373,140090,5.2,17.7
936,2374,140057,4.5,9.4
936,2376,142356,4,4.8
936,2381,143001,4.7,8.9
936,2384,125037,6,16.6
936,2385,149900,5.5,11.1
936,2391,146023,5,10.7
936,2394,125042,5.5,19
936,2400,125044,3.3,5
936,2401,142998,5.4,13.4
936,2403,143809,4.3,7.1
936,2406,147428,5.1,14.6
936,2408,148883,3.5,11.9
936,2409,125049,4,4.7
936,2415,125051,4.6,13.7
936,2417,125052,4.4,8.5
936,2419,145702,4.9,13
936,2427,125055,6.1,16.1
936,2428,125056,7.5,20.8
936,2430,125058,5.5,16.6
936,2435,125060,3.9,8.7
936,2436,141592,3.6,5
936,2440,140256,5.4,12.6
936,2444,143995,6.8,25
936,2445,125065,7.3,25.8
936,2446,125066,4.9,10.2
936,2448,125067,6.1,15.6
936,2453,125068,5.9,14
936,2454,148954,7.1,23.8
936,2457,125070,4.6,8.5
936,2467,125072,6.5,21.1
936,2468,125073,5.8,15.8
936,2472,125075,4.6,10.2
936,2476,145703,4.8,11.3
936,2478,125077,5.5,12.8
936,2479,136888,3.9,5.9
936,2484,150018,5.2,13.1
936,2489,140084,3.9,9.7
936,2491,125081,4.9,12.3
936,2492,139890,6.4,17.5
936,2493,125083,6.1,15.3
936,2496,140509,6.6,19.5
936,2501,142345,4.7,11.7
936,2873,125088,5.7,13.3
936,2880,143371,6.3,17
936,2907,125094,4.7,9
936,2912,125096,4.8,3.9
936,2913,142366,4.6,8.2
936,2918,142426,6.2,17.3
936,2925,125104,4.6,10.2
936,2926,139479,5.7,16.8
936,2928,125107,5.9,18.2
936,2929,125108,4.4,8.8
936,2931,144938,5.7,13
936,2932,140250,5.6,11.1
936,2933,148169,5.7,16
936,2937,125113,6.3,17.1
936,2940,125116,5.5,13
936,2941,145542,6.1,17.7
936,2942,140508,4.9,10.1
936,2943,137850,5.2,11.5
936,2946,125122,5.6,16.4
936,2947,140880,6.7,15.4
936,2948,125124,6.7,16.8
936,2949,125125,6.4,21
936,2950,125126,5.3,15.4
936,2951,125127,6.4,17.3
936,2953,145226,4.5,9.8
936,2954,125130,7.5,21.5
936,2955,142380,5.4,15.5
936,2956,142415,6,13.2
936,2957,146975,6.4,16.8
936,2959,149115,6,14
936,2960,131125,5.8,13.9
936,2961,146024,5.4,13.2
936,2963,143373,7.3,20.9
936,2964,133721,5.8,11.8
936,3002,150588,6.4,19.7
936,3012,146419,5.4,12.4
936,3014,145700,4,5.5
936,3015,149458,5.6,8.1
936,3016,125141,4.7,11.2
936,3019,149003,4.7,10.3
936,3022,125143,4.7,5.2
936,3024,144330,6.8,12.5
936,3026,125145,4,9.9
936,3033,125148,6.2,23
936,3035,125149,3.9,4.1
936,3042,125150,5.7,13.1
936,3044,125151,4.8,10.9
936,3049,148435,4.5,9.8
936,3050,125153,6.8,20
936,3052,146420,5.8,11.5
936,3054,150347,8.5,29.7
936,3055,149004,4.6,8
936,3059,143626,6.1,20.6
936,3060,125159,4.4,6.7
936,3061,125160,4.4,11.7
936,3062,145278,5.1,13.4
936,3064,125163,5,11.4
936,3065,131072,8.8,28
936,3313,125164,5.2,12.9
936,3314,125165,4.9,15.2
936,3317,125167,5,9.3
936,3318,125168,7,19
936,3324,125170,5.5,20.5
936,3327,125171,4.4,9.9
936,3331,125173,6.1,15.1
936,3333,125174,6.4,16
936,3335,125176,6.2,16.1
936,3337,141733,4.5,7.6
936,3340,125178,5.2,7.7
936,3341,125179,4.3,7.5
936,3343,125180,3.4,5.8
936,3344,125181,4.3,10
936,3345,125182,5.2,11.9
936,3346,125183,3.6,8.1
936,3347,125184,5.3,11.5
936,3350,125186,3.6,4.5
936,3351,144939,5,10.8
936,3353,141446,4.2,8.8
936,3357,125189,5.4,12.5
936,3369,125190,5.6,12.7
936,3370,125191,5.5,10.6
936,3375,125192,3.9,8.9
936,3376,125193,4.4,9.6
936,3380,125194,4.4,6.8
936,3381,125195,4.9,10.2
936,3387,125196,3.5,5.8
936,3405,125197,4.2,7.7
936,3407,125198,4.6,8.2
936,3408,125199,9.5,27.1
936,3415,125200,4.9,10.9
936,3416,125201,3.8,4.4
936,3417,125202,6,10.5
936,3421,125203,4.6,10
936,3422,125204,5.2,14.4
936,3423,125205,4.1,7.6
936,3424,147429,4.5,8.2
936,3439,149459,3,2.2
936,3441,143368,3.7,3.2
936,3443,125211,3.5,4.1
936,3446,125212,3.2,4.9
936,3458,145102,4,6.8
936,3459,149287,4.7,8.9
936,3461,149288,3.4,3.7
936,3462,148510,4.4,5.9
936,3468,125218,5.3,12.6
936,3469,125219,5.1,12.5
936,3470,125220,3.2,4.7
936,3475,146573,5.9,10.4
936,3488,143370,3.3,2.2
936,3580,125228,6.8,18
936,3581,125229,4,4.5
936,3583,125230,5.5,13.6
936,3585,125231,4.3,15.7
936,3587,143627,4.6,8.5
936,3915,149289,4.1,7.2
936,3916,125234,5.3,12.9
936,3918,143372,4.6,4.3
936,3919,143364,3.6,3.4
936,3920,125238,2.8,1.5
936,3921,143366,3.9,6.7
936,3922,143365,4.2,5.7
936,3923,149388,5.6,13.3
936,3924,125242,4.2,7.5
936,3925,149994,5.7,17
936,3927,125245,4.1,4.9
936,3928,125246,8.9,25.5
936,3930,141294,4.2,7.8
936,3931,125137,6.2,17.5
936,3932,150178,4.6,9.1
936,3933,143374,4.1,7.1
936,3934,140929,3.9,8.3
936,3935,146682,6.6,20.7
936,3936,144001,7,21.9
936,3937,134732,5.5,13
936,3939,143625,4.9,10.4
936,3940,135009,6.4,16.3
936,3941,135237,6.5,16.8
936,3942,140540,5.3,12.1
936,3943,145796,4.7,9.5
936,3944,135566,10.3,35.6
936,4000,139948,9.8,26.6
936,4001,141200,10.1,27.2
936,4002,142009,9.7,27.8
936,4004,143669,5.8,14.6
936,4005,144503,10.1,31.2
936,4006,144520,9.1,22
936,4007,144741,8.2,23.4
936,4012,145898,8.6,25.2
936,4028,142490,9.2,24.9
936,4036,136833,6.9,17.7
936,4058,147935,7.3,19
936,4067,137314,7.3,16.8
936,4073,143902,9.2,25.8
936,4098,142315,11.8,37
936,4151,136531,7.7,16.5
936,4153,138928,8.5,25.9
936,4157,145217,7.3,18
936,4160,137116,8.3,26.2
936,4162,125259,9.5,25.5
936,4165,137019,9.9,27.6
936,4190,140117,7.1,18.4
936,4202,138765,10.1,29.3
936,4454,143901,8.1,20.6
936,4456,136906,7.3,19.9
936,4457,142284,7,16.6
936,4459,136529,13.8,42.7
936,4460,143903,8.4,23.1
936,4462,139993,8.4,23.2
936,4463,125271,8.4,22.7
936,4464,136832,10.7,33.5
936,4465,125273,9,26.4
936,4468,132268,8.7,26.4
936,4508,140650,8.3,24.8
936,4611,125275,4.8,10.3
936,4619,147430,4.6,9.7
936,4622,125278,5.1,10.7
936,4623,125279,7.5,22.4
936,4763,138491,5.7,11.8
936,4765,125281,10.4,32.8
936,5202,125284,4.6,5.5
936,5206,125288,3.8,5.6
936,5207,125289,4.7,8.5
936,5209,147431,3.6,5.8
936,5210,125292,7.3,21.2
936,5211,125293,5.1,9.8
936,5212,146025,5.6,15.5
936,5214,125296,5.1,12.7
936,5215,141593,5.8,16.8
936,5216,125298,3.1,3.3
936,5217,150036,4,4.5
936,5218,125021,6.6,16
936,5219,144232,4.4,7.7
936,5220,125009,5.3,13.3
936,5221,136338,3.9,5.6
936,5400,139193,7.5,19.8
936,5401,136828,8.2,22.6
936,5402,143369,6,15.3
936,5403,139151,4.3,8.8
936,5404,136534,5.7,10.9
936,5405,137595,9.9,28.8
936,5406,137735,10.2,27.3
936,5407,137736,7.4,20.1
936,5408,143808,11,30.4
936,5409,142314,6.1,13.5
936,5410,137237,8.7,27
936,5411,149290,4.7,8.3
936,5412,143367,5,7.6
936,5413,137003,7.9,20.5
936,5414,125314,8,25.4
936,5415,125315,7.3,23.2
936,5416,137855,7,15.4
936,5417,137906,9,25
936,6572,140203,5.2,4
936,7001,146527,40.2,87.2
936,7002,147524,9.5,29.1
936,7003,125452,9.1,22.1
936,7004,147943,20.2,50
936,7005,125453,9.4,36
936,7006,148575,12.7,30.1
936,7007,125454,7,17.2
936,7010,145384,16.2,38.5
936,7011,125456,10.7,18.6
936,7014,125458,7.9,25
936,7019,125459,13.6,35.4
936,7024,138766,36.8,75.3
936,7025,144228,7.3,19.7
936,7034,141147,9.3,25.6
936,7042,141533,11.7,32.5
936,7043,125468,17.1,48.5
936,7048,125469,10.1,41.2
936,7049,125470,7.9,22.6
936,7050,141843,10.3,28.6
936,7051,125472,9.2,34
936,7053,125473,10.4,33.6
936,7056,125474,11,26.7
936,7060,144233,7.6,20.5
936,7061,146255,9,20.4
936,7062,125477,11,36.9
936,7063,125478,5.2,12.1
936,7065,150197,11.3,32.1
936,7066,125481,11.9,35
936,7067,145383,44.3,91.8
936,7069,134902,13.3,50
937,2000,137488,4.8,13.9
937,2001,125500,11.9,46.3
937,2003,138431,7.7,27.6
937,2006,138914,5.2,12
937,2008,138915,6.2,17.3
937,2010,138912,6.8,19.3
937,2011,139127,6.2,19.1
937,2012,150353,8.4,24
937,2014,144242,4.5,8.7
937,2015,140004,7.1,22.5
937,2017,125507,4.3,6.8
937,2019,140198,6.1,18.4
937,2021,125510,4.6,7.8
937,2022,140372,7.4,24.3
937,2023,140418,5.7,12.1
937,2024,125511,8.5,25
937,2025,140419,5.6,13.1
937,2026,140694,6.2,15.5
937,2027,141000,5.9,14.6
937,2028,125512,6,19
937,2029,125513,6.4,17.4
937,2032,125515,6.4,18.6
937,2033,141244,4.2,10.3
937,2035,141747,6,14.3
937,2038,141936,4.4,7.8
937,2039,142021,8.4,29.3
937,2041,142022,6.1,14
937,2042,142581,3.5,4.7
937,2043,125519,7.6,20.7
937,2046,125521,5.1,8.8
937,2049,143497,5,9.4
937,2052,125525,6.3,21.8
937,2053,125526,4.5,8.8
937,2054,144071,4.1,8
937,2055,148511,6.4,14.9
937,2056,144648,6.5,16.3
937,2057,145415,8.7,17.7
937,2058,125528,3.9,7.4
937,2059,140135,7.4,23.9
937,2060,145853,8.9,34.1
937,2064,125530,7.9,23
937,2065,146199,9.1,33.8
937,2067,147078,5.7,11.7
937,2068,147090,4.2,8.5
937,2069,147164,7.2,23.5
937,2071,147642,7.6,25
937,2083,136061,7.2,19.9
937,2103,125537,5.4,13
937,2107,125539,6.3,20.3
937,2123,125545,5.1,13.5
937,2307,125550,4,8.5
937,2308,125551,3.1,1.6
937,2309,125552,4.1,7.5
937,2312,125554,4.6,11.5
937,2315,149995,4.9,8.9
937,2322,125559,7.1,22.2
937,2324,125560,5.8,17
937,2325,125561,5.9,16.8
937,2326,125562,4.1,7
937,2327,125563,4.4,9.9
937,2330,125565,4.6,10.7
937,2332,125566,5.9,16.9
937,2405,125570,6.7,20.4
937,2410,125573,4.6,8.3
937,2415,125575,4.8,11
937,2417,125576,5.5,13.5
937,2420,125579,7,21.1
937,2421,125580,6.7,18.8
937,2423,125581,4.5,9.8
937,2424,137989,6.3,18.6
937,2502,146457,5.3,12.9
937,2569,125584,5.1,8.6
937,2571,125585,6.3,24.6
937,2581,125591,4.3,8.9
937,2585,125595,5,11.1
937,2590,125598,6.1,15.5
937,2598,125603,6.2,16.9
937,2601,125605,5.2,14.6
937,2603,125607,8.8,24.7
937,2605,125609,4.2,5.5
937,2606,125610,4.2,5.3
937,2610,146691,8.4,32.2
937,2614,125616,8,24.5
937,2616,125618,6.7,18
937,2618,125620,6.4,15.6
937,2619,138934,3.8,4.8
937,2620,130870,5.7,16.3
937,2622,130868,6.8,22.1
937,2623,130867,4.5,8
937,2624,143906,5.5,11.6
937,2625,130885,4.4,9.2
937,2626,130886,5.4,13.5
937,2628,130887,5.1,9
937,2629,130889,6.4,18.8
937,2630,130893,4.6,8.9
937,2631,130894,5.2,10.6
937,2632,130895,5.1,11.4
937,2633,130896,7,19.8
937,2634,130897,7.2,18.5
937,2635,130898,7.9,28.7
937,2637,130951,5.4,16.4
937,2639,141280,4.5,5.3
937,2640,148956,6.8,22
937,2642,140153,5.8,17.9
937,3002,125623,4.4,9.2
937,3007,140125,6.6,17.9
937,3011,125625,5.2,10.6
937,3014,148676,4.2,3.9
937,3021,145711,4.4,7.3
937,3024,125631,5.5,11.9
937,3031,125635,9.3,30.6
937,3032,149291,4.7,9
937,3035,125637,6.5,12.7
937,3040,125639,6.7,17.9
937,3041,125640,4,6.1
937,3047,140139,7.9,25.3
937,3057,125646,6.5,16.1
937,3066,145712,3.4,4.3
937,3068,148512,3.9,8.2
937,3072,140152,5,17.1
937,3073,148513,4.8,13.7
937,3074,148514,5.3,13.1
937,3101,125653,8.8,29.5
937,3103,125654,4.9,17.9
937,3106,125656,5.2,11.6
937,3141,125657,4.7,9.3
937,3143,145391,8.3,16.8
937,3144,125660,4.6,10.3
937,3146,125661,4.7,9.7
937,3147,125662,4.2,7.8
937,3152,125665,5.2,11.2
937,3154,125666,5.6,15.7
937,3157,125667,5.3,12.1
937,3177,125670,4.4,8.3
937,3180,142149,4.7,9.1
937,3192,125676,5.5,12.7
937,3193,125677,11.2,42.1
937,3204,125681,5,12.3
937,3205,125682,4.7,10.2
937,3207,125684,5.1,15.3
937,3210,148515,4.3,9.1
937,3211,146149,5.7,11
937,3212,149518,6.5,21.6
937,3213,130883,5.1,10.6
937,3214,149306,10.9,33.3
937,3215,130881,5.6,9.3
937,3216,130379,5.6,13.8
937,3301,148319,6,16.3
937,3302,125689,5.8,14.9
937,3308,149167,4.8,15.9
937,3311,138909,4.2,4.5
937,3313,125696,5.1,13.4
937,3371,125701,4.8,12.6
937,3391,149772,4.7,10
937,3500,143632,5.2,14
937,3501,141812,8.2,24.9
937,3502,141817,5.1,13.9
937,3503,148125,5.1,12.2
937,3505,125708,6.3,20.6
937,3506,143633,3.2,3.3
937,3507,149316,4.6,7.1
937,3508,143631,3.5,5.8
937,3541,149310,4.1,8.2
937,3542,125714,4.1,7.7
937,3543,125715,6.9,25.1
937,3544,125716,6.1,13.7
937,3545,125717,5.7,17.2
937,3546,149308,5.3,12.1
937,3547,125719,6,15.7
937,3561,125721,4.5,5.6
937,3564,149303,4.2,5.7
937,3584,141823,4.8,10.8
937,3585,146151,8.2,26
937,3586,146171,6,15.4
937,3587,125729,4.4,9.1
937,3588,145392,4.7,13.3
937,3589,130884,4.7,8.4
937,3590,130910,4.9,12.6
937,3591,130877,7.3,21.9
937,3592,140878,4.6,11
937,3593,130878,4.8,12.6
937,3594,140127,3.8,10.1
937,3595,139518,5.1,13.7
937,3596,134924,7.1,21
937,3597,145393,8.5,22.3
937,3598,149315,5.9,16.1
937,4000,137079,11.1,29.3
937,4002,137235,5.8,20.5
937,4003,139936,11,33.4
937,4004,137771,8.7,24
937,4005,139937,11.3,28.8
937,4006,140371,10.1,29.4
937,4009,142881,10.2,28
937,4010,143707,8.5,22.8
937,4012,145019,11.8,32.2
937,4014,145575,13.3,38.7
937,4015,149717,10.3,26.8
937,4016,150453,15.1,39.9
937,4017,150454,17.1,39.2
937,4108,136991,8.9,21
937,4110,147432,9.6,24.9
937,4112,136459,11,30.2
937,4113,138767,9.7,30.9
937,4114,143905,11,27
937,4124,137236,10,26.2
937,4153,137767,7.9,19
937,4190,137770,12.9,34.8
937,4192,137766,12.8,32.9
937,4233,136986,9.3,26.1
937,4236,146697,8.7,23
937,4237,142202,8,16.6
937,4240,137172,6.6,16.3
937,4241,136587,8.7,22.7
937,4601,137302,5.3,20
937,4620,141277,4.4,7.8
937,4730,143634,10.5,28.6
937,4752,148362,13.9,33.2
937,4803,141836,7.9,20.2
937,5200,140530,4.9,8.8
937,5201,125760,3.9,6.8
937,5202,125761,7.5,20.7
937,5203,125762,6.4,15.9
937,5204,149773,4.2,7.1
937,5205,148955,3.6,4.9
937,5206,141281,5.3,12
937,5207,141855,5.3,11
937,5400,125764,10.3,27.4
937,5401,137781,12.9,35.6
937,5403,136907,8.4,21.8
937,5406,136595,5.9,13.7
937,5407,136622,5.6,15.5
937,5408,136786,7.6,20.8
937,7000,125794,13.8,40
937,7002,139468,9.1,25.6
937,7003,140654,27.9,66.3
937,7005,144633,24.9,54.9
937,7006,144764,12.5,31.4
937,7007,148554,23.1,50
937,7023,145200,12.2,32.5
937,7028,125805,9.6,23.9
937,7044,145486,8.1,25
937,7046,139469,11.4,27.7
937,7047,145224,12.1,37.8
938,2000,125816,4.6,6.5
938,2001,137211,5.3,15.2
938,2003,138049,7.2,28.6
938,2004,138050,7.1,21.3
938,2005,138071,6.6,21.6
938,2006,138402,7.6,25.8
938,2007,137980,5.7,15.2
938,2008,141600,5.5,12.1
938,2009,125819,4.7,10.9
938,2010,125820,5.4,12.4
938,2011,125821,4.4,6.3
938,2012,148286,8.2,29.3
938,2015,125825,6.7,17.9
938,2016,138413,7.2,22.9
938,2017,138453,6.5,18.7
938,2018,125826,5.9,15.9
938,2019,139674,5.8,16.7
938,2020,139958,5,11.7
938,2021,140651,5.2,12.8
938,2023,141181,6.1,15.7
938,2024,144244,4.6,8.5
938,2025,125829,7.5,22.9
938,2026,141348,6.4,18.2
938,2027,143553,7.8,27.6
938,2028,125830,10.7,26.4
938,2030,125832,6.5,17.3
938,2035,125835,5,10.9
938,2036,125836,6.5,19.1
938,2037,125837,7.3,21.5
938,2038,125838,5.9,11.4
938,2041,144401,6.8,24.3
938,2042,125841,6.3,12.8
938,2046,125845,5.2,12.7
938,2047,144599,5.8,15.8
938,2048,125846,4.2,14.3
938,2049,125847,5.5,12
938,2050,125848,5.7,14.3
938,2051,125849,4.4,9.8
938,2052,125850,5.1,9.9
938,2053,139478,5.6,13.4
938,2054,145925,4.4,7.6
938,2056,147193,6.8,17.6
938,2057,148141,6.2,17.5
938,2058,125853,6.8,19.4
938,2059,148184,6.4,20.9
938,2060,148396,4.5,10.3
938,2061,149713,6.2,14.4
938,2062,150286,7.3,23.1
938,2064,150365,7.2,20.7
938,2066,125854,5.2,16.2
938,2069,125856,3.5,3.6
938,2070,125857,4.7,9.8
938,2071,125858,8.1,23.9
938,2072,125859,5.8,12
938,2073,125860,4.8,11.2
938,2075,148719,5.5,14.4
938,2076,125862,4.8,12.1
938,2077,125863,4.4,9.8
938,2082,125865,4.2,6.6
938,2085,142381,7.3,20.6
938,2093,125868,4.1,8.1
938,2101,125873,6.8,23.8
938,2102,125874,6.4,14.4
938,2105,125875,5.5,14.7
938,2108,141266,6.1,15.8
938,2110,125878,6.3,16.8
938,2112,125880,5.3,12.8
938,2124,125883,5.8,11.6
938,2131,125885,4.4,7.7
938,2133,125887,3.6,4.4
938,2134,136865,3.9,8.1
938,2136,136866,4.6,7.5
938,2138,142141,4.4,9.2
938,2139,138645,6.8,19.5
938,2150,142290,4.8,9
938,2153,125901,6.9,20.2
938,2161,125905,4.5,8.2
938,2166,141906,4.4,5.1
938,2172,150066,6,14
938,2173,125914,5.5,12.3
938,2176,147936,6.1,17.1
938,2182,125918,4.5,8.5
938,2183,125919,4.4,7.2
938,2185,125921,5.7,13.9
938,2186,125922,4.6,7.9
938,2188,140048,6.5,16.5
938,2194,137370,7.1,20.4
938,2198,125927,6,18.4
938,2199,125928,5,12.8
938,2200,125929,5,13.2
938,2201,125930,6.8,16.2
938,2202,125931,5.3,10.9
938,2205,125932,4.1,9.9
938,2206,125933,4.1,5.5
938,2209,149522,8.6,18.5
938,2210,141265,3.8,5.7
938,2212,140723,4.6,8.2
938,2213,125939,4,6.9
938,2214,125940,4.9,10.8
938,2215,125941,4.4,8.7
938,2218,125943,7,23.3
938,2219,125944,7.1,19.2
938,2220,125945,5.6,12.3
938,2221,141892,3.8,6.4
938,2223,144453,6.1,15.3
938,2225,125949,3.7,5.8
938,2227,125950,6.8,24.5
938,2229,125952,5.2,12.9
938,2230,145544,6.4,19.9
938,2231,125954,4.9,9.4
938,2232,125955,4.6,8.4
938,2233,143386,5.5,15.9
938,2235,125958,4.7,10.7
938,2237,125959,5.5,15.2
938,2238,125960,5.6,14.9
938,2239,125961,6.1,15.7
938,2240,125962,4.3,14
938,2242,125964,4.7,9.6
938,2243,125965,4,5.7
938,2244,143973,5.9,16.6
938,2245,125967,4.4,8.7
938,2246,125968,4.6,6.3
938,2247,141267,6.3,15.7
938,2249,131130,4.9,12.3
938,2250,138618,4.6,10.7
938,2252,131518,5.8,14.4
938,2254,131602,4.7,10.2
938,2255,131603,4.6,9.3
938,2257,142291,4.4,7.3
938,2259,133321,3.7,4.8
938,3000,125970,5.6,13.3
938,3001,125971,5.2,9.4
938,3002,125972,8,30.1
938,3003,125973,6.2,18.7
938,3004,125974,4.7,11.8
938,3006,125976,7.5,21.2
938,3007,148170,9.4,25.5
938,3009,125978,5.2,11.9
938,3010,125979,8.7,23.8
938,3013,125980,4.6,9.1
938,3014,125981,6.1,16.5
938,3016,125982,5.9,13.4
938,3017,125983,4.2,6.5
938,3018,125984,3.9,7.2
938,3020,125985,4.3,8.1
938,3021,150158,3.4,4.1
938,3022,125987,5.6,14.1
938,3023,125988,4.6,9.3
938,3024,125989,4.4,13.8
938,3026,125990,6.1,17
938,3027,125991,4.4,10
938,3028,125992,7.8,13.7
938,3029,125993,4.6,11.5
938,3030,125994,8.2,25.6
938,3031,125995,6.9,12.5
938,3033,125996,5.2,13
938,3036,125997,4,6
938,3037,125998,5.5,13
938,3038,125999,6,14.3
938,3039,126000,4.7,6.8
938,3040,126001,5.5,18
938,3042,126002,6.9,22.6
938,3043,126003,5.7,11.8
938,3045,126004,4.6,8.4
938,3050,126005,5.1,11.1
938,3051,126006,4.2,9.2
938,3052,126007,5.7,10
938,3055,126009,3.9,6
938,3056,126010,5.2,7.3
938,3057,126011,11.4,33.9
938,3058,126012,4.8,10.3
938,3059,126013,6.1,15.1
938,3060,148924,5.5,14.2
938,3061,126015,6.6,19.8
938,3062,126016,5.4,14.1
938,3063,126017,4.8,7.9
938,3300,126018,5.8,14.5
938,3301,126019,2.3,1.6
938,3302,126020,6.6,18.5
938,3303,126021,6.3,16
938,3304,126022,5.3,10
938,3308,126024,5.7,14.9
938,3309,126025,4.5,8.7
938,3313,126027,5.1,14.3
938,3314,126028,5.3,8.7
938,3315,126029,4,7
938,3317,126030,4.4,6.8
938,3321,146448,5.3,10.4
938,3324,126033,4.2,9.4
938,3327,149292,5.4,15.2
938,3328,126036,4.6,10.2
938,3329,126037,5.5,14.9
938,3330,126038,4.5,8.6
938,3331,126039,5.9,12.7
938,3332,126040,5.9,17.5
938,3333,149293,4.6,8.2
938,3335,126043,5.3,15.7
938,3338,149294,5.2,11.2
938,3339,126045,4.4,7.5
938,3340,126046,4.6,8.8
938,3341,126047,4.9,11.8
938,3342,126048,5.5,15.6
938,3343,149006,5,10.6
938,3344,126050,6.3,16.7
938,3345,126051,4.5,11.1
938,3348,126052,6.6,17.9
938,3349,126053,5.3,17
938,3350,126054,4.7,11.3
938,3351,126055,4.8,9.6
938,3352,149129,4.7,9.9
938,3353,126057,4.2,5.8
938,3354,139879,5.5,13
938,3355,147937,4.3,7.3
938,3356,126060,4.5,5.9
938,3357,126061,4.7,11.2
938,3358,133967,5.3,10.7
938,3361,143635,5.9,15.3
938,3363,138648,5.4,13.9
938,3364,133973,7.1,22
938,3365,134776,4,5.9
938,3366,131001,4.7,8
938,3367,143387,5.2,11.5
938,3368,134896,7.3,18.8
938,3370,134791,4.7,10.7
938,3372,150097,6.1,15.1
938,3374,140089,6.7,19
938,3375,140794,7.5,23.4
938,3376,135813,5.8,12.6
